gens	1771	1576.6410556731694	
avais	1758	2024.5681732967364	<-- increase
eu	1744	1849.8607192689835	<-- increase
grand	1743	1318.5036491673552	
leur	1728	2039.5429842280478	<-- increase
toutes	1709	1010.8773378670186	
toute	1707	1354.9477943996035	
trois	1703	1090.9525825015783	
non	1698	9955.04976148559	<-- increase
enfants	1683	972.3559002334564	
mieux	1683	1629.568237545729	
heures	1654	698.1015699243441	
mal	1642	1772.0458234542443	<-- increase
juste	1638	3389.4567271187198	<-- increase
porte	1634	945.8525144235881	
jour	1629	1403.819878653506	
tes	1619	1601.894882452362	
aimerais	1617	591.4234522959451	
plaît	1612	1049.6574421789053	
prendre	1612	1304.316776733094	
demain	1603	924.637867313617	
français	1601	111.28636398993463	
cet	1597	1260.7772055400358	
mère	1596	1738.74149374812	<-- increase
heure	1594	920.0256414647225	
quelqu	1593	2031.4089120665808	<-- increase
ans	1581	1791.0916499536481	<-- increase
petit	1571	1584.186163705528	<-- increase
pouvez	1549	1053.7006013354858	
depuis	1511	1679.3874397910354	<-- increase
fut	1485	179.5544696308189	
femme	1483	1841.16553938992	<-- increase
école	1465	483.4082269149762	
nuit	1442	1230.2664759598165	
aider	1414	1153.0007494005972	
seul	1412	1213.7476239332755	
manger	1409	474.510093180612	
puis	1406	1202.3105772639722	
vos	1401	1723.3806725430013	<-- increase
assez	1382	1042.665482889425	
arrive	1379	1229.80883491355	
ceci	1369	371.1548474968437	
parle	1360	1050.7637396646626	
sami	1346	1.910153932242754	
problème	1336	1116.4690554464544	
eau	1320	594.6269396198105	
entre	1313	1180.8372634756765	
fille	1310	1573.2863478296679	<-- increase
belle	1305	624.1069819740903	
soir	1303	1369.2500719672712	<-- increase
quelques	1297	994.8758191971267	
chien	1290	354.8827236865507	
dis	1284	2240.324039430914	<-- increase
choses	1274	1261.979010722405	
veut	1274	1825.8882874193368	<-- increase
jusqu	1263	1062.0217094028183	
moment	1258	1176.320545323394	
anglais	1252	166.76439725951013	
jours	1250	944.8059092482134	
autres	1250	1398.996739974593	<-- increase
savoir	1245	1297.2014533354898	<-- increase
pendant	1243	922.0870159166012	
voulez	1233	1400.978524679295	<-- increase
nouveau	1227	832.1426426321206	
doit	1222	1830.8586671305268	<-- increase
pris	1217	1014.8329483017046	
sait	1206	1055.1610731961798	
moins	1205	1200.8341874538428	
ami	1197	953.4016019433059	
dû	1189	1051.989421771185	
passé	1183	1338.3453731385268	<-- increase
souvent	1182	293.6105568225055	
devrais	1175	797.7638513391098	
amis	1161	790.835563847371	
ville	1152	732.4445458311253	
sens	1107	913.5271386077384	
langue	1097	121.89567728859959	
venir	1092	906.9410870288597	
aide	1089	873.3462547455403	
étaient	1083	654.928111568299	
partir	1079	979.212556952736	
thomas	1078	81.34470110202946	
raison	1070	1192.1827819357266	<-- increase
pays	1060	455.1021333315539	
mort	1060	1729.242457422571	<-- increase
nom	1057	1315.0613926019594	<-- increase
sera	1049	1657.2893464874019	<-- increase
part	1047	950.9701351670552	
pensais	1045	718.4407298153706	
matin	1041	612.2003557964439	
dernière	1039	735.1744741592888	
semaine	1028	507.98156135580746	
chaque	1027	712.6545551956185	
chambre	1024	578.4224670946179	
heureux	1022	385.94262252228964	
idée	1022	939.3739090033981	
aurais	1017	1157.9711291117871	<-- increase
alors	1016	4214.312928396806	<-- increase
crois	1005	2189.287114053803	<-- increase
difficile	1003	353.489903110957	
jeune	1000	524.1343005453352	
celui	989	779.5258607735503	
lorsque	983	140.58334992570786	
grande	982	483.4082269149762	
aucun	980	733.2125868913812	
parents	974	457.48186677213965	
trouve	973	688.8651797644786	
sous	969	1134.854287044291	<-- increase
nouvelle	966	596.5649499635651	
seule	966	966.4582999676568	<-- increase
peur	963	1121.5906556772804	<-- increase
faites	963	1374.865128630593	<-- increase
sûr	957	2130.8204857777396	<-- increase
sois	952	624.3178948041088	
nos	949	1325.3443879371996	<-- increase
dont	948	631.1267976750825	
longtemps	948	698.201057108315	
dix	947	312.11119355374836	
pu	941	997.53809624019	<-- increase
simplement	935	247.09034959767678	
rendre	931	369.59886793953757	
enfant	929	612.1605609228554	
tôt	923	348.0698413282182	
point	913	625.3127666438186	
semble	905	404.6143772099626	
tête	905	1070.2313918241034	<-- increase
question	901	795.1015742960465	
passe	899	1451.07629103972	<-- increase
seulement	895	725.8107404039405	
frère	891	777.0943939972997	
entendu	885	840.539360959271	
yeux	881	660.4397015602912	
trouver	880	1025.4183846762164	<-- increase
beau	870	577.7897286045625	
vérité	869	527.676044294702	
viens	869	1871.6364740965507	<-- increase
demande	868	806.884836365569	
contre	868	886.6297835493451	<-- increase
lire	865	214.99180456128082	
leurs	859	675.1916611995075	
petite	859	910.7534359186275	<-- increase
aucune	857	676.7317228073782	
rester	854	781.8459019037535	
tard	852	901.2583790804375	<-- increase
espère	851	576.5958823969107	
main	849	658.8678040535497	
histoire	848	763.6994395474474	
année	846	363.20781124124204	
demandé	842	580.1057902474067	
perdu	835	650.4074139286578	
prie	831	514.4084334403325	
boston	828	48.47413551801873	
vite	828	1029.0078822738894	<-- increase
voulais	827	1160.5737138444679	<-- increase
parce	827	2057.7491388947365	<-- increase
café	824	352.59849794257707	
lit	820	381.1592787169651	
personnes	820	402.64453096733723	
fort	820	492.35013501028754	
laisse	820	1191.3271921535763	<-- increase
arrivé	818	699.6893853805209	
trouvé	818	1034.061831219615	<-- increase
croire	817	560.4630406441771	
jouer	816	539.2563525089237	
terre	816	620.1712689761986	
donc	814	2044.9351895992747	<-- increase
lettre	806	200.89646033627284	
acheté	800	173.28279755328853	
acheter	800	271.21400196695924	
regarde	798	1288.9519760406163	<-- increase
apprendre	797	269.0133454575212	
mois	796	751.219767190128	
merci	795	3642.468553906349	<-- increase
fête	793	425.85688073144553	
famille	791	1025.8083744373828	<-- increase
reste	789	1240.5295738582624	<-- increase
vrai	788	1838.1172520730493	<-- increase
vas	788	2323.9808226884293	<-- increase
fils	786	1121.379742847262	<-- increase
connais	784	941.8849655268256	<-- increase
presque	781	467.9638364753217	
pourrais	781	703.3664317000881	
livres	778	168.523330672117	
soyez	769	317.1571835247563	
mange	767	193.54236769713822	
voudrais	766	404.98844902169344	
devons	760	346.6252874169596	
sœur	756	254.2335294067929	
amour	755	796.9878513041361	<-- increase
vivre	753	506.855366433256	
passer	753	904.262892036361	<-- increase
mot	752	421.30832668029245	
pouvons	748	254.7826986623127	
téléphone	748	476.03025735168853	
mis	748	586.9107136310216	
retard	747	307.1646907667114	
pièce	739	292.9619003830147	
donné	736	642.0743673992488	
chat	734	133.22129831185558	
manière	733	179.54651065610122	
journée	730	496.30176595761475	
serait	724	1028.7611540576413	<-- increase
vois	724	1566.190921868858	<-- increase
travailler	722	385.2143763356221	
sujet	719	360.7644060029148	
mettre	719	711.3691807787135	
allé	714	317.72227072971145	
pourrait	713	1025.2910410807337	<-- increase
vue	708	459.7899694402663	
tellement	708	583.7470211807445	
coup	707	881.512162805878	<-- increase
veuillez	705	122.63586193734366	
cœur	705	349.4308260049412	
savais	705	662.0195580417502	
déjeuner	704	226.70343585834422	
donne	700	896.8053327258966	<-- increase
garçon	697	478.56519079926903	
allez	697	3429.657508417712	<-- increase
partie	694	750.8815107646267	<-- increase
allons	694	1253.2440359697534	<-- increase
premier	690	632.054018229692	
venu	682	600.8269809248818	
sortir	682	856.2185411530969	<-- increase
ainsi	679	423.39357805632415	
vient	679	860.5124080132842	<-- increase
écrit	676	311.6694704569172	
place	676	684.9055898424338	<-- increase
première	674	623.9637204291722	
davantage	671	56.68779742666257	
accord	669	2429.2183658929284	<-- increase
ci	667	339.00058963742396	
jean	666	88.31676295471551	
dites	664	875.3479368870363	<-- increase
mangé	662	136.84661129575798	
attendre	662	449.7178869350446	
malade	659	332.45831241949253	
bureau	659	541.1068141307838	
vieux	659	641.9311058543306	
écrire	658	181.38503381588487	
cours	658	434.93409139695746	
côté	658	647.088521471386	
attention	656	671.4191071833282	<-- increase
voulait	654	535.9891933873168	
penses	652	570.5987949471403	
cinq	649	462.2652105774642	
bas	647	1033.8747953137495	<-- increase
prends	646	908.6482871058016	<-- increase
phrase	644	37.15647346948041	
table	642	242.32292374178758	
désolé	640	1502.8494215782164	<-- increase
entendre	639	382.3690428740522	
autant	639	418.7176804096882	
près	638	509.22316141176526	
pouvoir	638	656.5477629233465	<-- increase
chance	637	959.1201252779576	<-- increase
mots	636	247.4087085863839	
tant	634	907.9001434823399	<-- increase
froid	631	220.82971251669775	
possible	631	546.9009477252536	
compte	631	607.7632273913383	
comprendre	630	328.1047532489226	
japon	628	45.473602049454065	
vin	626	173.40218217405368	
accident	626	266.09240173613335	
âge	624	277.49363301920727	
hommes	622	842.3380892454662	<-- increase
donner	619	639.3364800963675	<-- increase
ni	619	723.3553967035368	<-- increase
ensemble	617	803.2316669701546	<-- increase
importe	614	800.2271540142311	<-- increase
travaille	610	377.872222158564	
envie	610	448.1658868650974	
mauvais	609	404.63427464675675	
loin	609	587.2847854427524	
quatre	603	444.75546619857226	
midi	602	199.27680898122534	
devrait	602	711.5363192477848	<-- increase
oui	602	7591.755583179191	<-- increase
bus	600	127.69379037042812	
cheveux	599	269.0650787931861	
meilleur	599	492.08350935724536	
bientôt	597	440.3581326670551	
dieu	597	1951.6958007816752	<-- increase
soleil	593	227.8853436039194	
chemin	592	323.8029274140176	
dernier	591	472.8944213129233	
devez	589	491.0010887956411	
professeur	588	201.461547541228	
prix	588	285.93810519466376	
musique	588	316.08670142522857	
colère	584	223.9735075301806	
eux	583	772.9437886820305	<-- increase
film	580	403.1101309883214	
minutes	579	624.5487050709215	<-- increase
facile	574	389.82660218451656	
peine	574	415.780818738865	
comprends	574	861.4436080552526	<-- increase
erreur	571	307.2960138495531	
savez	571	1182.5245661158242	<-- increase
boire	569	303.3563213643024	
peuvent	569	373.2560168223107	
arrête	567	1049.5499960202167	<-- increase
fini	562	784.5360353583287	<-- increase
regarder	561	391.55369969825273	
vit	560	191.47303427054192	
voyage	560	261.1777348479671	
fin	560	584.5707750640242	<-- increase
appelle	559	1134.0265536736524	<-- increase
lieu	556	377.77273497459305	
feu	555	562.9939946043987	<-- increase
devant	555	609.1122736059848	<-- increase
vers	554	625.82214102575	<-- increase
photo	553	330.8585585012392	
ceux	553	517.6198797389156	
dessus	553	704.9025138206	<-- increase
nourriture	552	150.35299139165778	
demander	550	524.313377476483	
car	547	729.0659610634709	<-- increase
affaire	546	632.3882951678345	<-- increase
pensez	543	473.78582648130333	
police	542	727.7368122856186	<-- increase
confiance	541	540.6810089833881	
médecin	540	244.52755973858442	
bois	540	310.39205501472986	
plutôt	538	554.3306506242061	<-- increase
parti	537	572.2065078401112	<-- increase
santé	536	186.1763365959271	
réponse	535	229.80743599823867	
droit	532	593.8310421480427	<-- increase
font	528	483.81015513821893	
amie	527	365.66315494164576	
arrêter	527	580.5713902683909	<-- increase
belles	525	86.71302954910337	
dormir	525	288.52477197790915	
montre	525	307.4153984703183	
occupé	522	152.23130942502982	
nombreux	521	76.64094704388167	
ignore	520	237.82610302629942	
guerre	519	525.6664031784883	<-- increase
adore	516	382.51230441897036	
mains	516	502.9315918974407	
gare	515	81.68295752753077	
devriez	515	258.6706578118985	
plait	515	284.5054897454817	
pouvait	514	291.22286440720205	
cause	514	586.8032674723329	<-- increase
aurait	510	971.6356130215065	<-- increase
oublié	509	352.2204466434874	
fit	508	26.149211434931537	
propre	507	376.92908365451916	
dur	505	477.7135805044775	
étiez	504	421.75800875184126	
ait	503	469.0621749863613	
réunion	500	169.45453071408534	
visite	500	196.45933193116727	
gros	500	588.2518008709503	<-- increase
questions	498	339.2512973410308	
parlé	498	701.6552521357874	<-- increase
laisser	498	722.5515402570513	<-- increase
années	497	523.2428953769553	<-- increase
phrases	496	12.782113396591097	
lorsqu	496	64.20902853486841	
fatigué	496	88.6311424560638	
laissé	494	415.1719571729626	
classe	492	196.04148575848916	
pensé	492	428.7420090666039	
endroit	491	639.9373826875523	<-- increase
parfois	488	399.81511545520266	
déteste	487	262.7973862030146	
nouvelles	487	327.82618913380384	
nager	486	43.762422485153266	
joue	483	307.80140874412564	
prochaine	478	307.82926515563753	
fleurs	477	130.9012571816524	
vacances	477	131.76480593852048	
heureuse	475	217.70183545265024	
appris	475	323.69946074268773	
essayer	474	393.945371600915	
penser	474	397.00559737986225	
prêt	471	575.2667336190584	<-- increase
laissez	471	705.3681138415842	<-- increase
verre	470	347.5525079715691	
jardin	468	94.52476323450446	
japonais	467	53.00279213237759	
rue	466	274.28218672062417	
propos	463	470.49081094818456	<-- increase
genre	463	731.2626380855501	<-- increase
dîner	462	320.6989272741231	
fenêtre	460	146.65206814793746	
vaut	460	325.2315633758408	
serais	460	364.25839590397555	
neige	458	86.31110132586062	
rouge	454	262.3477041314658	
habitude	453	227.43964101972944	
celle	453	497.99304808512136	<-- increase
plusieurs	452	220.39196890722545	
devenir	452	291.79193109951603	
arbre	451	103.54626107699264	
dehors	451	543.5183834702403	<-- increase
vélo	450	57.11758206141719	
ferais	450	324.76994284221547	
problèmes	449	333.5725688799675	
important	449	458.23796937031904	<-- increase
étudier	448	61.55471046652276	
rapidement	448	102.52751231312983	
serai	448	425.18832685516054	
arriver	448	481.979590953153	<-- increase
vont	447	726.9528532759273	<-- increase
cas	447	801.0548873848696	<-- increase
femmes	446	507.5637151831293	<-- increase
cent	443	102.82199437768392	
pourriez	441	232.000133532959	
long	441	280.24345878416506	
paris	440	173.53350525689538	
examen	439	74.19356231819565	
payer	437	349.3591952324821	
langues	436	19.7183598630476	
commencé	436	303.08969571126016	
regardé	435	121.76833369311674	
puisse	434	277.49363301920727	
essayé	434	404.52682848806813	
pain	433	112.40857942512724	
complètement	433	247.14606242070053	
route	433	393.129576692353	
pommes	430	42.76357115808466	
rencontré	430	233.7710054076424	
plaisir	430	391.15973044972765	
espéranto	429	0.14724103227704563	
pied	429	237.62712865835746	
six	428	350.77191324486995	
chaud	427	209.3170555875763	
commence	427	368.846744828717	
faim	426	243.83114945078756	
conduire	424	150.01473496615648	
assis	423	174.55623350811703	
faisait	423	356.6615545359518	
aimes	422	352.44727742294117	
attends	422	1082.229546211003	<-- increase
plein	420	477.0450266281925	<-- increase
façon	419	619.4032279159426	<-- increase
bière	418	168.71434606534126	
riche	416	127.69379037042812	
plan	415	438.45593770953	<-- increase
filles	415	524.8705057067205	<-- increase
derrière	414	485.2746064862717	<-- increase
fumer	413	70.91844422187108	
ciel	413	222.1509023198323	
avion	412	261.22548869627315	
utiliser	411	246.8277034319934	
nombreuses	410	39.691406917060895	
ordinateur	410	132.66417008161812	
décidé	409	234.31221568844452	
chercher	408	755.9513776597877	<-- increase
lu	406	201.70429627011717	
sorte	406	346.3745797133528	
prochain	405	179.63405937799567	
laquelle	405	199.56333207106175	
mer	403	172.0770128835603	
affaires	403	482.57253456961996	<-- increase
reçu	402	301.0561776708934	
devrions	401	99.16086600755197	
produit	400	100.83623018562322	
pouvais	400	344.5559539903633	
apprécie	399	134.2718829745891	
manque	399	292.3212029182417	
étudiants	398	52.40984851591057	
vingt	396	89.8329476384332	
thé	396	156.12324806197444	
chanson	394	177.89104391482417	
agit	393	278.4128945990991	
suite	393	610.9945711267156	<-- increase
rencontrer	391	283.21215635385903	
cuisine	389	190.482141918191	
étranger	388	90.62088613548333	
intention	388	108.60021002271826	
probablement	388	246.73219573538125	
jeanne	387	16.948636661295605	
mauvaise	387	270.03607370874283	
appeler	386	515.0809668039764	<-- increase
devoirs	384	51.255797181847235	
situation	383	265.0457965607587	
exactement	382	451.1743793083797	<-- increase
france	381	89.0091937551535	
projet	381	150.61961704470002	
journal	381	171.4999872165286	
dès	381	361.6160162977064	
vis	380	158.1766635391354	
œil	380	165.7337100335708	
lumière	380	239.48156976757647	
libre	380	256.96743722231537	
marché	380	335.12854843727354	
perdre	378	359.8928982713291	
poste	375	210.6382453907109	
savait	375	236.1945132091754	
tatoeba	373	0.06367179774142515	
dan	373	86.72496801117988	
bruit	373	164.84230486519084	
layla	371	5.424041270097654	
vêtements	371	167.81498192224365	
tour	371	443.52978409204985	<-- increase
doute	370	352.2443235676404	
prend	370	423.7119370450313	<-- increase
telle	369	129.85465200627775	
magasin	369	139.81928835281076	
immédiatement	368	135.98704202624873	
sûre	368	351.6911748247618	
changer	368	389.8067047477224	<-- increase
étions	367	156.20681729651005	
certains	366	281.56464858729964	
essaie	366	486.57987833997095	<-- increase
télévision	365	49.89879199248311	
équipe	365	474.8682470429075	<-- increase
voix	364	277.65281251356083	
esprit	364	341.1455333238382	
bras	363	327.89781990626295	
auparavant	362	46.57592004785249	
rire	362	177.19861311438618	
autour	362	230.32078986752893	
tomber	361	453.81675891464886	<-- increase
trente	360	45.85563283590262	
secret	359	296.89363389354776	
répondre	358	163.0754124778663	
vieille	358	213.17317883829136	
pluie	357	83.1513883629424	
compris	356	678.124543382972	<-- increase
habite	355	95.93350175953348	
connaît	355	226.2219178879247	
content	355	287.8920334878538	
entreprise	354	102.62302000974196	
boîte	354	206.59508623413038	
travers	352	193.86868566056305	
chanter	351	124.54601586958641	
hôtel	350	245.81691364284828	
lait	349	110.23577932720112	
allemand	348	51.24783820712956	
souviens	348	499.1431199318259	<-- increase
pleurer	347	114.78433337835418	
chaussures	347	129.51639558077642	
tombé	347	150.01871445351532	
préfère	345	184.55270575352077	
meilleure	345	300.2921160979963	
durant	344	127.27992368510886	
restaurant	343	115.29370776028557	
jeunes	343	186.64193661691127	
boulot	343	590.9260163760902	<-- increase
robe	342	166.91959726650484	
marcher	342	225.42204092879803	
plupart	340	155.37112495115386	
quiconque	339	71.24078269793705	
bonnes	338	198.71968075098786	
animaux	337	114.43413849077633	
jeu	337	442.7418455949997	<-- increase
garde	337	512.442566685066	<-- increase
mourir	337	587.8777290592195	<-- increase
dimanche	336	88.74654758947013	
certain	336	193.4866548741145	
rêve	336	299.6912135068116	
succès	335	97.63274286175778	
instant	335	428.9091475356751	<-- increase
nombre	334	109.40008698184491	
aimé	334	217.95652264361593	
sécurité	334	490.51559133786276	<-- increase
mille	333	138.58564727157065	
anniversaire	333	244.94142642390366	
noël	333	264.0310272842547	
gâteau	332	105.2335637171404	
rendu	332	146.29391428564193	
état	332	374.7920989428226	<-- increase
amérique	331	151.3637811808029	
avaient	331	271.2338994037534	
carte	331	293.0892439784976	
salle	331	328.5027019848065	
choix	331	417.6631162595959	<-- increase
voici	331	647.3272907129164	<-- increase
nécessaire	330	136.7670215485812	
rend	330	216.79053284747607	
sac	330	282.13769476697246	
veulent	330	358.7428264246246	<-- increase
corps	330	638.5445621119585	<-- increase
entrer	329	392.5724484621155	<-- increase
monsieur	328	1301.4913407083181	<-- increase
emploi	327	77.96611633437509	
également	327	91.95401440069442	
désormais	325	88.92562452061789	
parlez	325	323.4805889379516	
mariage	325	445.4717739231633	<-- increase
bébé	325	671.0251379348031	<-- increase
huit	324	176.14802845165264	
cher	324	280.08029980245266	
avis	324	347.97433363160604	<-- increase
rivière	323	78.73813688198986	
intéressant	323	162.62175091895864	
suppose	323	297.999931379305	
appelé	323	457.1993231696621	<-- increase
tennis	321	26.332267853438136	
capable	321	175.18101302345477	
finalement	320	126.12189286368668	
retour	319	432.15242973312894	<-- increase
poisson	318	116.43582063227238	
chacun	318	198.52468587040474	
présent	318	232.4975694528139	
hôpital	318	332.77667140819966	<-- increase
impossible	318	373.8290630019835	<-- increase
mets	318	396.99365891778575	<-- increase
oublie	317	281.5009767895582	
prenez	317	423.5527575506777	<-- increase
revoir	316	662.3617939546103	<-- increase
mesure	314	74.92976747958087	
désolée	314	763.2895523494869	<-- increase
états	313	91.90228106502951	
surpris	313	96.12053766539893	
simple	313	333.337779125796	<-- increase
sept	312	195.67537292147597	
selon	312	223.54770238278482	
face	312	321.7694093736508	<-- increase
visage	311	314.23226031600956	<-- increase
numéro	311	431.33663482456694	<-- increase
chapeau	310	104.18695854176572	
décision	308	188.0387366798638	
noir	308	282.75053582023367	
bateau	307	251.5951292878826	
unis	306	130.63861101596902	
amoureux	306	166.02421261076606	
parc	305	92.43553237111395	
blanc	305	206.96517855850243	
pieds	305	230.84210271153685	
neuf	304	245.92833928889576	
rentrer	304	401.16018218249025	<-- increase
demanda	303	6.824820820409007	
john	303	373.6062117098885	<-- increase
hiver	302	64.60299778339348	
terminé	302	235.93186704349202	
cherche	302	359.6063751814927	<-- increase
fou	302	461.45737464361986	<-- increase
dictionnaire	301	7.135220834398455	
règles	301	165.48300232996394	
cheval	301	176.56587462433075	
furent	300	31.27081166575742	
devenu	300	214.81272763013305	
cadeau	300	233.67151822367143	
gagner	300	269.40333521868746	
commencer	300	282.70676145928644	
rapport	300	308.29088568926284	<-- increase
pomme	299	35.23438107516114	
opinion	299	64.64279265698187	
faisons	299	202.72702452133882	
an	299	301.3427007607298	<-- increase
lundi	298	75.67393161568378	
chinois	298	88.43614757548067	
réussi	297	253.49732424540767	
rappelle	296	313.9099218399436	<-- increase
type	296	665.9990454005892	<-- increase
expérience	295	152.6849709839375	
lequel	294	171.11397694272122	
dollars	294	380.91255050071703	<-- increase
faute	292	392.7714228300575	<-- increase
mari	292	570.8375641886706	<-- increase
conseil	291	208.98675813679267	
arrêté	291	242.88801094674272	
né	290	117.64956427671831	
vent	290	135.27471378901654	
prête	290	257.174370564975	
rendez	290	362.25273427512064	<-- increase
mit	289	18.37329313575999	
occasion	289	141.8289294690245	
bout	289	275.0741047050331	
gouvernement	288	179.54651065610122	
haut	288	472.83074951518194	<-- increase
clé	287	199.30068590537837	
courant	287	346.9635438424609	<-- increase
erreurs	286	73.36980843491595	
discuter	286	140.2610114496419	
tiens	286	685.4826155094654	<-- increase
résoudre	285	65.56603372423254	
adresse	285	171.3965205451988	
pauvre	285	298.9987827063736	<-- increase
papier	284	132.21050852271046	
montagne	283	83.14740887558355	
changé	283	330.02286615588304	<-- increase
voilà	283	1508.2177500252903	<-- increase
montrer	282	341.8379641242762	<-- increase
court	281	147.36439638516964	
marche	280	492.3302375734934	<-- increase
dispose	279	8.941908095311392	
tokyo	279	34.62154002189992	
facilement	279	76.17932651025635	
étrange	279	182.64653130863687	
ferai	279	365.12592414820244	<-- increase
chiens	278	111.3858511739056	
aiment	278	121.85190292765236	
société	278	164.21354586249427	
aura	277	591.845277955982	<-- increase
